TITLE,TIME,CATEGORY,DESCRIPTION,CONTENT,KEYWORDS,FROM,LINK
ICT企業人權評比 台積電排第10,2019/11/15 23:58,產經,英國慈善機構「企業人權基準」（Corporate Human Rights Benchmark，CHRB）指出，該機構分析的兩百個集團中，約有一半完全未提供解決人權議題的證據，尤其是科技業。四十家列入評比的資訊通訊科技製造產業（ICT）製造商中，排名前三的依序是慧與科技（HPE）、微軟、HP；台廠方面，台積電排第十、鴻海第十七、大立光第卅九。,"CHRB企業人權基準評比，台積電在ICT產業中排名全球第10。 （美聯社） 分享   facebook      
英國慈善機構「企業人權基準」（Corporate Human Rights Benchmark，CHRB）指出，該機構分析的兩百個集團中，約有一半完全未提供解決人權議題的證據，尤其是科技業。四十家列入評比的資訊通訊科技製造產業（ICT）製造商中，排名前三的依序是慧與科技（HPE）、微軟、HP；台廠方面，台積電排第十、鴻海第十七、大立光第卅九。 
CHRB的分析以「聯合國工商企業與人權指導原則」為依據，查詢各公司對各議題的表現，例如，是否廣泛探討人權議題、如何確保供應鏈勞工獲得維持生活所需薪資，以及對於避免使用童工的努力，評估標準包括治理與政策、盡職調查、補救辦法與申訴機制、人權實踐、透明度報告。 
CHRB表示，對於如何查明並解決公司和供應鏈中的人權議題，全球許多大型上市公司的作法並不透明，包括亞馬遜、LVMH、高通。整體來看，評分最低的企業包括星巴克，僅百分之八點五；好市多也只有百分之八點八，LVMH為百分之十六點八。 
CHRB表示，今年納入評比的資訊通訊科技製造產業製造商，平均得分僅百分之十八，全球企業的平均值則為百分之廿四。 
亞馬遜得分為百分之十六點二，但駁斥這項報告。亞馬遜表示，評分並未反映亞馬遜的人權立場，公司已針對人權議題發布準則，且已更新供應鏈標準政策。","人權,上市公司,星巴克,台積電",聯合新聞網,https://udn.com/news/story/7240/4167980
未提供Google應用服務 5家電信業不賣華為新旗艦機,2019/11/14 23:21,產經,華為新旗艦機種Mate 30 Pro昨（14）日在台發表，預計23日起上市開賣，這是第一款未提供Play商店、地圖等Android手機常見Google應用服務的手機，台灣五家電信業者首度不賣華為機種，華為僅透過自家通路和通訊行販售。,"華為HUAWEI Mate30 Pro上市。 記者蘇健忠／攝影 分享   facebook      
Mate 30 Pro在台亮相 將透過自家經銷商、通訊行販售 
華為新旗艦機種Mate 30 Pro昨（14）日在台發表，預計23日起上市開賣，這是第一款未提供Play商店、地圖等Android手機常見Google應用服務的手機，台灣五家電信業者首度不賣華為機種，華為僅透過自家通路和通訊行販售。 分享   facebook      
值得注意的是，華為台灣總代理訊崴總經理雍海昨天接受訪問時，上衣口袋展示首款5G折疊螢幕手機Mate X，意外成為焦點。雍海表示，Mate X今（15）日才會在中國大陸開售，現在貨量非常緊張，明年上半年也許台灣有望導入該款手機。 
雍海表示，Mate 30 Pro是首款搭載HMS（Huawei Mobile Services）生態系統的手機，因HMS是全新產品，需要在市場上試水溫，這支手機不會與國內電信商推購機資費方案，而是在全台14家華為品牌體驗店，以及電商、實體經銷商、網購通路等販售，他強調，「不追求新機銷量，而是追求消費者使用體驗的滿意度。」 
過去台灣每年手機銷售量約近700萬支，有七到八成透過電信通路搭配資費銷售，尤其高階機種單價高，消費者買單機機率更低，Mate 30 Pro上市前，外界就關注電信業者是否搭配相應資費。電信業者坦言，消費者普遍習慣使用GMS等服務，Mate 30 Pro無法支援，因此未銷售，後續會持續觀察華為的手機是否支援GMS等狀況。少了電信業者支援，也將影響銷售量。 
為此，華為新機發表砸重金擴大行銷資源，開賣首波限時限量預購，贈送價值逾1.7萬元的周邊配件、機場貴賓室招待券，還保證以建議售價五折買回。 
過往華為新機發表，所有台系供應鏈大廠漢電信業者一字排開站台力挺，連低調的大立光都到場致意。但昨天新機發表會上，所有供應商並未到場，雍海說明，華為首度發表全數位生活圈，以1+8+N策略展開全場景智慧生活，HMS是未來發展重中之重，硬體要與軟體搭配，發表會上華為力邀非常多App開發商到場，要展現軟實力。 
雖然因為受到美中貿易戰影響，華為品牌手機受到制裁，無法支援Google的GMS服務，但華為消費者業務執行長余承東仍對於銷售表現充滿信心。","華為,手機,Mate 30 Pro",聯合新聞網,https://udn.com/news/story/7240/4166147
台指期 多頭力道降溫,2019/11/15 05:25,股市,"股期雙市昨（14）日震盪收黑，指數齊步回測月線支撐；分析師表示，現階段期現貨價差再度由逆轉正，但外資淨多單減少1,452口至4.8萬口，展望盤勢，因短線指數高低點同步下移，偏多力道降溫，操作上建議保守以對。","股期雙市昨（14）日震盪收黑，指數齊步回測月線支撐；分析師表示，現階段期現貨價差再度由逆轉正，但外資淨多單減少1,452口至4.8萬口，展望盤勢，因短線指數高低點同步下移，偏多力道降溫，操作上建議保守以對。 
現貨與期貨行情走勢方面，周三晚間消息傳出美國針對智慧財產權、強迫技術移轉等議題試圖再對中國要求更多讓步，讓市場擔憂貿易戰是否又將陷入僵局，終場NASDAQ與S&P500指數收在平盤附近。 
台股昨天在鴻海（2317）、台積電、大立光等權值股跳高開出帶動下，以上漲開出，然而追價買盤意願低迷，鴻海、大立光開盤後都呈現走低。台指期委賣口數超過委買口數的差距也一度擴大到超過500口以上，指數直到上午11時過後才逐步收斂跌幅，終場加權指數下跌17點收11,450點。 
台指期昨天儘管盤初一度接近11,500點，但部分買盤趁勢出場，讓台指期由紅翻黑，走勢偏向盤下震盪，終場小幅收跌10點至10,456點，成交口數約10.6萬口。 
價差方面，台指期轉為正價差5.58點，電子期轉為正價差0.32點，金融期正價差縮至0.13點。 
永豐期貨表示，就籌碼面分析，現貨部分，三大法人買超37億元；在台指期淨部位方面，三大法人淨多單減少862口至2萬6,875口，其中，外資空單加碼超過多單加碼，淨多單減少1,452口至4萬8,476口。 
至於十大交易人中的特定法人，全月的台指期淨多單則是減少6,175口至20,817口。 
永豐期貨指出，昨天加權指數雖然月線有撐，且外資現貨再度買超，但台指期淨多單持續減碼，新台幣續貶，指數高低點同步下移，偏多力道持續降溫，操作上建議保守以對。 
群益期貨表示，現階段外資期現貨呈現中性布局，自營商選擇權中性偏多，月選偏多態勢，整體籌碼面中性偏多格局。技術面上，台股呈現三角收斂態勢，目前在4日多方跳空支撐未破下，短線台股拉回仍可偏多操作。 
期貨分析師認為，台指期昨天在5日均線反壓下收黑，5日和10日均線形成死亡交叉，技術面有鬆動跡象；近期美中貿易協商不確定性明顯增強，加上外資資金流入力道趨緩，宜留意台指期拉回修正風險。","台指期,期貨",聯合新聞網,https://udn.com/news/story/7255/4165921
鴻海紅翻黑台股收跌17.41點 三大法人買超37.43億,2019/11/14 15:10,股市,"台股今(14)日開高，鴻海(2317)以紅盤開出，可惜盤中翻黑，大盤指數早盤雖一度企圖上攻，拉升至11,498.25點，...","台股示意圖。 報系資料照 分享   facebook      
台股今(14)日開高，鴻海(2317)以紅盤開出，可惜盤中翻黑，大盤指數早盤雖一度企圖上攻，拉升至11,498.25點，但在權值股走弱，僅個股題材零星點火下，指數終場以11,450.42點作收，下跌17.41點，成交量1,311.08億元；三大法人買超37.43億元。 
 
統計三大法人買賣超情況，外資及陸資（不含外資自營商）買超43.02億元，投信買超1.91億元，自營商賣超（合計）7.49億元，其中自營商（自行買賣）賣超6.33億元，自營商（避險）賣超1.16億元。 
 
台股今日開高後一度拉高，但在股王大立光、權王台積電、鴻海都出現開高走低翻黑的情況下，指數一度下滑至11,424.77點，終場收在11,450.42點，跌幅0.15%。","台股,三大法人,鴻海",聯合新聞網,https://udn.com/news/story/7251/4164881
蘋概三王領軍 台股開盤上漲35點,2019/11/15 09:07,股市,"台股今（15）日開盤指數11,485.46點，上漲35.04點，台積電（2330）開盤漲2元至305.5元；鴻海開盤上揚...","台股今（15）日開盤指數11,485.46點，上漲35.04點，台積電（2330）開盤漲2元至305.5元；鴻海開盤上揚至90.5元、漲幅超過1%；大立光開盤後的漲幅也有1.3%。 
 
美股漲多後，呈現窄福波動，收盤四大指數收盤漲跌互見，僅有標普再創波段新高，整體漲跌幅度介於-0.30~+0.08%；美光、AMD漲幅超過1%表現最佳，Apple下跌0.67%、台積電ADR下跌0.76%，思科因財報表現不佳，重挫7.33%。 
 
日盛投顧表示，目前台股連續拉回整理多日，預期在月線附近應獲得較有利支撐。個股操作若連續爆量，而上漲無力，則可適度拔檔。 
 
5G、半導體、IC設計、資產內需等族群長期趨勢佳，如拉回不破支撐，可酌量布局。","台積電,台股",聯合新聞網,https://udn.com/news/story/7251/4166376
台積電回神領攻台股收漲75.18點 三大法人買超48.26億,2019/11/15 15:10,股市,"台股今（15）日開高，蘋概三王齊揚，台積電（2330）回神，領軍權值股、高價股上攻，指數收復11,500點，一度衝達11...","台股今（15）日開高，蘋概三王齊揚，台積電（2330）回神，領軍權值股、高價股上攻，指數收復11,500點，一度衝達11,552.25點，終場以11,525.6點作收，上漲75.18點，成交量1,302.03億元，站上5日線，周指數下跌53.94點，周跌幅0.47%，終止連四紅；三大法人買超48.26億元。 
 
統計三大法人買賣超情況，外資及陸資（不含外資自營商）買超42.58億元，投信買超3.78億元，自營商買超（合計）1.88億元，其中自營商（自行買賣）買超3.41億元，自營商（避險）賣超1.52億元。 
 
台股早盤以11,485.46點開高，台積電、鴻海、大立光走高，帶動高價股包括信驊、譜瑞-KY、聯發科的漲勢，金融股小漲，早盤一度上漲逾百點，終場則是收在11,525.6點，漲幅0.66%。","自營商,台積電",聯合新聞網,https://udn.com/news/story/7251/4167209
上市櫃前三季財報 五天王出列,2019/11/15 00:44,股市,上市櫃公司前三季財報昨（14）日公布，五大天王出列，台積電穩坐獲利王寶座、鴻海蟬聯現金王、大立光仍然為每股純益（EPS）王，毛利率王由力旺續任，敬鵬則拿下獲利成長王。,"上市櫃公司前三季財報昨（14）日公布，五大天王出列，台積電穩坐獲利王寶座、鴻海蟬聯現金王、大立光仍然為每股純益（EPS）王，毛利率王由力旺續任，敬鵬則拿下獲利成長王。 分享   facebook      
台積電第3季稅後純益1,010.7 億元，獲利絕對金額稱霸上市櫃公司，季增51.4%，年增13.5%；累計今年前三季同樣賺最多，稅後純益為2,292.6億元，每股純益為8.84元。 
台積電前三季獲利大增，總金額是上市櫃公司整體獲利第二名鴻海760.08億元的三倍以上，且還超過獲利第二到第七名鴻海、台塑、台化、台塑化、中華電、統一獲利加總金額。 
現金王方面，鴻海現金及約當現金部位達7,885.52億元，仍是現金部位最多的上市櫃公司；台積電帳上現金也有4,524.3億元，為第二名。上海商銀異軍突起，以1,982.6億元的現金部位擠進第三名，為現金部位前五大公司中唯一的金融股。 
股王大立光同樣蟬聯EPS王，第3季每股賺63.85元，前三季累計EPS達150.41元，都優於去年同期，也持續遙遙領先其他的上市櫃公司，主要是受惠於蘋果iPhone 11熱賣。 
力旺持續為毛利王，這家矽智財（IP）廠的營運模式以收取權利金為主，營收有七成來自於權利金收入，其餘為技術服務，毛利率高達100%，長期待在毛利王寶座。 
敬鵬為獲利成長王，前三季稅後純益4.77億元，較去年同期激增602倍。敬鵬第3季本業獲利微增，但認列去年平鎮廠火警部分保險理賠金額，約3.5億元。","台積電,鴻海",聯合新聞網,https://udn.com/news/story/7251/4166135
股海指南針／價值股抬頭 年底黑馬,2019/11/15 23:40,股市,"景氣逐漸好轉，若加計金控公司自結數據，上市櫃企業的第3季財報獲利為6,194億餘元，雖然較去年同期減少6.5%，但以前三季獲利約1.54兆元，較去年同期年減14.7%的兩位數減幅來看，的確有谷底已過的味道，主因應是美中貿易爭端和緩，各國央行採取降息等寬鬆貨幣政策奏效。","景氣逐漸好轉，若加計金控公司自結數據，上市櫃企業的第3季財報獲利為6,194億餘元，雖然較去年同期減少6.5%，但以前三季獲利約1.54兆元，較去年同期年減14.7%的兩位數減幅來看，的確有谷底已過的味道，主因應是美中貿易爭端和緩，各國央行採取降息等寬鬆貨幣政策奏效。 
金融市場也呈現大地回春的跡象，但主角開始「換人做做看」。 
原先美股這波多頭行情，成長股表現一直領先價值股，以S&P 500指數為例，金融海嘯時曾跌到666點，時間是在2009年3月6日，爾後展開一波大多頭攻勢，SPY為代表S&P 500指數的ETF，截至今年11月14日為止，漲幅為349.14%，同一期間，IVW（S&P 500成長股ETF）漲幅為397.03%，而IVE（S&P 500價值股ETF）漲幅為298.95%，可以比較出，成長股是本波的主流股，主導了這個大牛市的發展。 
美股各大指數近日再創歷史新高，價值股走勢強於成長股，以上述三檔ETF為例，從8月15日到11月14日這三個月，最為強勢的是IV（S&P500價值股ETF）漲幅為12.19%，居中的是SPY，漲幅為8.75%，最落後的是IVW（S&P500成長股ETF），漲幅為5.86%，也就是說，這次美股率領全球股市攻頂的族群是價值股而非成長股。 
這種主流的輪動並不常見，但若發生，這種趨勢的改變不會在短時間內結束。可能原因包括：成長股基期已高、後續進場資金操作保守、法人出脫持股確保獲利，龐大的資金逐漸在移轉選股的方向。 
這個現象也在台股發生。例如，蘋概股原本是由本益比近20倍，具成長性的大立光、台積電等為多頭主力，近日換由獲利成長不突出，但是本益比不到十倍的鴻海擔綱；砷化鎵族群因高成長而享有高本益比，11月開始先後進入整理，登場的是代工的和碩或印刷電路板的健鼎、台郡等，和美股趨勢接近。以此推估，價值型股會是年底行情的黑馬。 
投資人要採取「多頭但避險」的操作策略，也就是以高持股水位因應震盪趨堅的牛市，但要搭配各類避險工具以應付可能發生的變數。 
高科技股仍為本波重心的方向，選擇上以成長性或許有限，但股價基期或估值低的企業為主，對本益比偏高或著股價漲幅過大個股，即使具高成長特性，不妨先觀望。 
電子股中，可成自去年底「遭遇逆風」，因手機品牌廠銷售不如預期，不只出貨量下修，還累積高成本庫存，再加上國際政經環境震盪需求不強，因使產能利用率偏低，但現在「最壞的情況已過去」，產業明顯熱絡，可望持續到明年第1季，法人買盤回溫。工業電腦、系統整合、航太零組件等，也有漲幅不大、評價不貴的特色。 
另外，企業體質尚可，也有題材，股價低於每股淨值，輪動補漲的機會很大。 
先前鴻海家族的正崴正是符合這個條件急漲一段，筆者以11月15日收盤價統計，台灣上市櫃公司仍有222家股價低於淨值，其中，如華新、台肥等轉投資或資產雄厚，或著像奇力新、宏碁、仁寶等電子股，雖沒有時下的熱門概念，經營也穩健，應是低檔有限；非電子股的生技醫療、汽車零組件、食品紡織等均可追蹤。 
（作者是資深證券分析師）","ETF,本益比",聯合新聞網,https://udn.com/news/story/7251/4168216
十大營收成長股 外資喊加碼,2019/11/11 20:14,股市,外資11月持續買超台股，統計本月來熱錢買超、10月營收較9月和去年同期成長，並獲國內15大外資喊進的十大潛力成長股，包括...,"外資11月持續買超台股，統計本月來熱錢買超、10月營收較9月和去年同期成長，並獲國內15大外資喊進的十大潛力成長股，包括鴻海（2317）、世芯-KY等，有望扮演台股波段行情焦點。 
 
台股今（11）日拉回，但外資買超延續且架構續多，分析師預期，績優股短線修正後醞釀反彈，可待回穩時布局。 
 
據統計，外資看好並買超的10月營收潛力股，三王鴻海、台積電、大立光均上榜，其次有PCB的健鼎、欣興、IC設計股聯詠、世芯、半導體指標南茂、全新，以及第4季旺季的統一超等，外資本月來買超1,300張到29萬張，表現領先。 
 
上述鴻海等三王均受惠iPhone加持，台積電、大立光另外有華為給力，產能一路滿載。摩根大通預期，蘋果接下來一年持續上漲，明年上、下半年的iPhone SE2、5G機種將帶旺蘋概股，對三王評級全數給「加碼」，目標價110元、350元、5,200元。 
 
南茂本月獲外資買超2.2萬張，氣勢不惶多讓；瑞信證券指出，受惠大螢幕手機滲透，拉升TDDI需求，加上OLED DDI供不應求高階封測吃緊，南茂年底產能仍逼近滿載，上調今、明年獲利預測，目標價40元拉高到42元。 
 
聯詠第3季獲利佳，10月營收再創高，美銀、花旗、摩根士丹利、高盛、野村等五外資全喊進，最樂觀的摩根士丹利喊出260元目標價，其他四家也在230元以上；分析師主要看好陸系手機採用TDDI，AMOLED DDI商機也成長，聯詠出貨可期。 
 
世芯日前獲得摩根士丹利初評，點名為大陸飛騰科技崛起的最大受惠股。外資調查，世芯第4季起出貨起色，明後年中國半導體國產化的效益進一步擴張，2019-2021年預估每股純益（EPS）達到6.6元、9.8元、13.7元，有實力問鼎近300元。 
 
欣興、健鼎、全新則有指標性外資加持，包括野村最新將欣興目標價喊上60元，摩根大通看好健鼎攻140元，大和資本領先眾外資喊進全新後，新的目標價又拉升到142元，都是市場前列。資料來源：CMoney 分享   facebook","外資,摩根",聯合新聞網,https://udn.com/news/story/7251/4158510
台股多空激戰…外資終結22買 公股進場,2019/11/13 23:33,股市,"美中貿易戰談判進度不明朗，加上港股重挫，台股昨（13）日多頭熄火，再度失守11,500點與10日線，外資終結連22買，轉為賣超62億元，期貨多單同步續減，八大公股行庫逆勢進場護盤、買超13億元，月線將成為多方短線防守點。","中央社 分享   facebook      
美中貿易戰談判進度不明朗，加上港股重挫，台股昨（13）日多頭熄火，再度失守11,500點與10日線，外資終結連22買，轉為賣超62億元，期貨多單同步續減，八大公股行庫逆勢進場護盤、買超13億元，月線將成為多方短線防守點。 
櫃買市場則受惠資金轉進，配合自營商、中實戶偏多操作，昨日小漲0.07點、收143.1點，躍居多頭主戰場，外資更擴大買超35億元，為8月25日以來單日最多。 
經濟日報提供 分享   facebook     日盛投顧總經理鍾國忠、台新投顧副總經理黃文清均認為，櫃買市場相對抗跌，主要是第4季為是法人、中實戶最後衝刺的一季，尤其國際情勢又現波動，集中市場權值股將首當其衝，有可能成為外資提款機，連外資也轉進櫃買避險。 
台股昨天漲多回檔，蘋概三王台積電、大立光與鴻海同步走跌，台塑四寶等傳產權值股也疲弱，國泰金與富邦金等金融權值股同樣處於盤下，指數開低震盪，終場下跌52點、收11,467點，成交量縮減至1,166億元。 
外資連買22日之後，昨日轉為賣超62億元，主要賣超個股為股價位階較低的群創、友達、欣興、第一金、元大金、玉山金等，對台積電則是轉為買超456張、鴻海更是連23買，不過買超張數縮減至2,013張，是近十日首次低於1萬張。 
期貨市場方面，外資多單持續減少233口，淨多單跌破5萬口、降至4.9萬口；不過，八大公股行庫昨天則是轉賣為買、逆勢進場護盤、單日買超13億元。 
法人認為，外資目前在期現貨上操作轉趨保守，短線多方力道受限，主要受近期國際股市震盪。","外資,台積電",聯合新聞網,https://udn.com/news/story/7251/4163680
三王齊黑台股收跌52.54點 三大法人賣超55.6億,2019/11/13 15:08,股市,"台股今(13)日開低走低，蘋概三王走弱收黑，大盤指數再失守11,500點，一度下滑至11,439.09點，金融股也休息，...","台股13日開低走低，蘋概三王走弱收黑，終場以11,467.83點作收，下跌52.54點，成交量1,148.21億元。 報系資料照 分享   facebook      
台股今(13)日開低走低，蘋概三王走弱收黑，大盤指數再失守11,500點，一度下滑至11,439.09點，金融股也休息，盤面上以收購題材的國巨漲停表現較強勢，終場以11,467.83點作收，下跌52.54點，成交量1,148.21億元；三大法人賣超55.6億元。 
 
統計三大法人買賣超情況，外資及陸資（不含外資自營商）賣超62.63億元，投信賣超2.9億元，自營商買超（合計）9.93億元，其中自營商（自行買賣）買超5.24億元，自營商（避險）買超4.69億元。 
 
台股今日以11,483.24點開低，台積電、鴻海走弱，大立光開低震盪，雖一度翻紅，可惜買盤不繼，仍是下跌作收，國巨收購題材下漲停表態，和碩財報利多支撐股價表現，盤面上僅零星權值股點火，指數開低走低，終場收11,467.83點，跌幅0.46%。","自營商,台股,三大法人",聯合新聞網,https://udn.com/news/story/7251/4162403
台股挫152點 跌破10日線,2019/11/11 14:41,股市,"台股加權指數回檔修正，今（11）日下跌152.26點，跌破11,500關卡及10日均線，收在11,427.28點，成交量1,492.74億元","台股加權指數回檔修正，今開盤後即一路下走，跌破11,500關及10日均線，終場挫152點。 圖／聯合報系資料照片 分享   facebook      
台股加權指數回檔修正，今（11）日下跌152.26點，跌破11,500關卡及10日均線，收在11,427.28點，成交量1,492.74億元。而櫃買指數（OTC）率先跌破月線，終場下跌2.45點，收在141.97點，主要壓盤重心在環球晶（6488）、穩懋、中美晶。法人表示，今日的回檔屬於短線漲多的技術面修正，多頭仍未熄火，不過，籌碼的整理是勢在必行，並不看淡後續盤勢。 
上周五（8日）美股震盪收高，收盤同步創下歷史新高。不過，由於總統川普表示其尚未同意取消關稅，此言論使得今日亞股一片綠油油，跌幅在0.1%至2%間；其中，跌勢較重的在台股及港股，港股受到今日市民發起「大三罷」，傳出警察近距離開槍，兩名示威者疑似中槍倒地影響，盤中跌逾500點。 
主流類股輪動，盤中蘋概三王表現震盪之下，鴻海跌幅超過3%，台積電、大立光跌幅也在1%上下，連帶指數跌幅擴大，最低下探11400關，來到11,409點。 
除了漲多修正股外，盤面上弱勢股也反映營收、財報表現，可成第三季淨利年減近5成，創近四年同期新低，使今日股價跳空回測月線；精材10月營收雙減，連帶使股價大跌8%；環球晶10月營收也來到近21個月低點，盤中跌約半根。 
不過，今日PCB由華通領軍，盤中上漲約7.5%，其餘，欣興、博智、健鼎、南電等紛紛逆勢走揚。 
法人說，此波台股驚驚漲，周線連四紅，上周上漲180點，在沒有基本面轉向之下，視為技術面修正，加上美股續創歷史新高，且市場資金充沛，中多格局持續，台股後市仍不看淡。操作上，可考慮加碼前景佳的類股，如5G概念股、PCB、網通、IC測試及汽車零組件等族群。","台股,美股,台積電,大立光,鴻海",聯合新聞網,https://udn.com/news/story/7251/4157565
台股收復11500點 法人：近期不宜過度偏多,2019/11/12 14:28,股市,在蘋概股指標台積電、鴻海的帶動下，台股今天跌深反彈，午盤指數緩步墊高突破11500點大關，收在最高11520.37點，上...,"在蘋概股指標台積電、鴻海的帶動下，台股今天跌深反彈，午盤指數緩步墊高突破11500點大關，收在最高11520.37點，上漲93.09點；法人認為，目前趨勢對多方不利，近期不宜過度偏多。 
儘管美股標準普爾與那斯達克指數收低，但今天亞股普遍反彈，台股加權指數順利站回11500點之上，終場上漲93.09點，收在11520.37點，漲幅0.81%，成交值新台幣1181.8億元。電子股漲1.24%，金融股漲0.55%。 
昨天獲外資與自營商青睞的權值股台積電今天收在最高305元，漲幅1.33%，成交量放大到1.75萬張。外資同樣站在買方的鴻海漲3.53%，收在91元，成交量超過8.67萬張。股王大立光昨天創波段高點後，今天拉回整理，下跌1.41%，收4540元。 
被動元件大廠國巨今天暫停交易並宣布，擬砸16.4億美元（約新台幣500億元）現金收購美商基美（KEMET）所有普通股，帶動被動元件族群走揚；大毅漲4.5%，收39.5元；華新科漲2.19%，收163.5元；禾伸堂漲1.44%，收98.5元。 
金融股普遍收高，中信金漲1.39%，收在21.9元；國泰金漲1.3%，收42.8元；富邦金漲0.77%，收45.55元。 
國泰證期指出，本週大盤、電子類股指標相對高檔，需留意轉弱後的風險；在月線上，多方趨勢仍未改變，就技術指標來看，目前短、中趨勢對多方不利，指數恐有震盪機會，近期操作上不宜過度偏多。","台積電,新台幣",聯合新聞網,https://udn.com/news/story/7251/4159950
就市論勢／蘋果鏈、5G概念 搶鏡,2019/11/13 22:50,股市,國際股市在第3季展現一波強勢上漲行情，美股更是再次上演創新高戲碼。不過隨美股第3季財報進入尾聲，華爾街對企業基本面的布局也告一段落。在新題材釋出前，川普的推特再度吸引市場目光。,"盤勢分析 
國際股市在第3季展現一波強勢上漲行情，美股更是再次上演創新高戲碼。不過隨美股第3季財報進入尾聲，華爾街對企業基本面的布局也告一段落。在新題材釋出前，川普的推特再度吸引市場目光。 
由於先前美中雙方釋出即將達成階段性貿易協議，但經過一個月卻沒有進一步實質性消息，市場樂觀情緒開始動搖。 
10月推動股票市場的，是美中貿易糾紛緩解，拉動消費電子擴大出貨；對聯準會降息預期，所帶來的資金潮。但現在這股動能，正隨股市來到高檔區逐漸緩慢下來。投資人現在想要進一步確認美中雙方的貿易協議具體細節，來確保可以安心度過年底歐美消費旺季，因此，接下來川普推特的發文，恐怕將被市場放大解讀，市場波動預期會再度放大。 
台股在這一波上漲行情，靠著台積電、鴻海、聯發科及大立光這四大科技股拉抬。其中最大推手便是外資，近一個月外資在現貨買超1,600多億元，但進一步從期貨布局觀察，外資未平倉淨多單在11月已從近6萬多口高檔，調節至4.9萬多口，顯示外資已開始在台股進行階段性獲利了結。在外資期貨未平倉調節告一段落前，預期台股接下來將進入整理階段。 
投資建議 
大盤預期將進入整理，不過法人預期電子出口將續強至明年第1季，個股布局上，可以營收成長與財測預期佳的電子族群來布局。產業方面，蘋果供應鏈及5G概念仍是現階段主流。","外資,台股,期貨",聯合新聞網,https://udn.com/news/story/7251/4163266
玉晶光 上季EPS 12.9元,2019/11/13 23:37,股市,光學鏡頭廠玉晶光（3406）昨（13）日公布第3季稅後純益13億元，季增496%，每股純益12.9元，毛利率也直逼五成，單季營收、毛利率、營業淨利、稅後純益、每股純益均改寫新猷，優於預期。市場看好，本季雖進入淡季，玉晶光全年仍有望挑戰賺逾兩個股本。,"光學鏡頭廠玉晶光（3406）昨（13）日公布第3季稅後純益13億元，季增496%，每股純益12.9元，毛利率也直逼五成，單季營收、毛利率、營業淨利、稅後純益、每股純益均改寫新猷，優於預期。市場看好，本季雖進入淡季，玉晶光全年仍有望挑戰賺逾兩個股本。 
經濟日報提供 分享   facebook     玉晶光前三季稅後純益15.24億元，年增137%，每股純益15.13元。另一方面，玉晶光曾於7月底公告，處分位於中科園區內未供營業使用的投資性不動產予矽品，總交易金額6.68億元，估計稅前處分利益2.95億元，以股本10.09億元估算，貢獻每股稅前盈餘2.92元，預計該筆收益將於本季認列，為業外獲利進補。 
玉晶光第3季大賺逾一個股本，主要受惠營收規模放大，單季營收衝破50億元大關，加上良率改善，單季毛利率衝上49.27%，改寫掛牌以來新高，季增8.1個百分點；營業淨利18.28億元，季增417%，稅後純益13億元，每股純益12.9元。 
玉晶光擬辦理現金增資，預計發行1,000萬股，董事會同時宣布擬斥資23億元添購機器設備，寫下資本支出新高，凸顯對後市營運樂觀展望，依據該公司規劃，今年研發重心將聚焦手機鏡頭、車用鏡頭及擴增實境（AR）等應用。 
玉晶光與大立光同屬iPhone 11鏡頭供應商，因新機拉貨動能點火，推升玉晶光上季營收及獲利攻頂。玉晶光日前公布10月合併營收14.68億元，月減23.8%，為三個月來低點，年增79.3%。 
玉晶光表示，10月營收較前一月分衰退，主要是客戶季節性的拉貨效應，惟較去年同期仍大幅成長，呈現淡季不淡，預期本季營收有望較去年同期大幅增長。累計前十月合併營收97.25億元，年增47.24%。","玉晶光,營收",聯合新聞網,https://udn.com/news/story/7253/4163314
蘋概三王腿軟 台股重挫逾150點,2019/11/11 14:08,股市,中美貿易戰出現不確定性、華爾街分析師下修美國企業今年第4季獲利成長，加上台股位處高檔，大盤今天開低走低，重挫逾150點，...,"中美貿易戰出現不確定性、華爾街分析師下修美國企業今年第4季獲利成長，加上台股位處高檔，大盤今天開低走低，重挫逾150點，蘋概三王腿軟，盤中低點下探11409.83點，終場收在11427.28點。 
華爾街大幅下修對美國企業今年第4季的獲利成長預測，認為標普500指數成分股企業今年的獲利成長可能寫下4年來最低紀錄。 
台股加權股價指數今天終場下跌152.26點，收在11427.28點，跌幅1.31%，成交值1492.74億元。 
權值股今天走勢，蘋概三王腿軟，晶圓代工廠台積電股價下跌4.5元，收301元，跌幅1.47%；鴻海下探87.9元，跌幅3.3%，大立光收4605元，下跌3.26%。 
國泰證期顧問處協理簡伯儀表示，中美貿易戰趨勢正向，但美國企業第4季展望下修，加上台股高檔震盪，可預期有整理風險；後續擁有利多的股價仍有向上空間，但要觀察資金行情是否持續，外資是否持續加碼，不排除會出現整理，支撐預估在月線11360點關卡。","台股,晶圓代工廠",聯合新聞網,https://udn.com/news/story/7251/4157680
